name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,4,0,16,0,Jump Shot,2PT Field Goal,23.8,Utah Jazz,120,198,21,18.2,"Favors, Derrick",4.3,6.4
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,4,2,11,1,Jump Shot,3PT Field Goal,28.3,New Orleans Pelicans,-106,262,8,6.8,"Babbitt, Luke",4.1,6.4
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,7,40,1,Jump Shot,3PT Field Goal,26.5,New Orleans Pelicans,-129,231,5,5.2,"Davis, Anthony",6.9,18.1
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,1,4,3,1,Jump Shot,3PT Field Goal,27.7,New Orleans Pelicans,126,247,3,4.3,"Douglas, Toney",3.8,19.7
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,3,49,1,Jump Shot,3PT Field Goal,25.7,New Orleans Pelicans,228,119,0,0.6,"Douglas, Toney",3.8,7.5
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,1,54,0,Jump Shot,2PT Field Goal,13.5,Denver Nuggets,87,134,5,4.9,"Miller, Mike",4.8,18.4
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,3,4,37,0,Jump Shot,3PT Field Goal,24.6,Detroit Pistons,192,160,0,1.6,"Caldwell-Pope, Kentavious",3.7,6.1
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,1,11,12,1,Jump Shot,3PT Field Goal,26,Utah Jazz,212,149,0,0.8,"Neto, Raul",7.6,12.5
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,1,9,10,1,Jump Shot,2PT Field Goal,17.1,Utah Jazz,156,46,9,6.7,"Hood, Rodney",3.4,17.2
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,2,54,1,Jump Shot,3PT Field Goal,24.4,Denver Nuggets,-81,252,1,1.7,"Foye, Randy",7.4,6.6
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,1,16,0,Jump Shot,3PT Field Goal,22.5,Denver Nuggets,233,-1,0,1,"Miller, Mike",7,22.8
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,4,6,28,0,Jump Shot,3PT Field Goal,25.7,Brooklyn Nets,141,200,0,0.8,"Ellington, Wayne",5.4,9
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,3,0,30,0,Jump Shot,3PT Field Goal,26.7,Brooklyn Nets,91,242,6,10.6,"Jack, Jarrett",8.9,22
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,1,0,30,0,Jump Shot,3PT Field Goal,28.5,Brooklyn Nets,127,219,6,6.5,"Bargnani, Andrea",4.7,18
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,2,0,37,1,Jump Shot,2PT Field Goal,17.7,Brooklyn Nets,-133,121,6,5.1,"Jack, Jarrett",3.6,18.1
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,3,3,59,1,Jump Shot,3PT Field Goal,23.6,Charlotte Hornets,-235,16,0,1.3,"Walker, Kemba",17.1,22.3
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,1,0,12,1,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,91,224,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,3,2,1,0,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,-58,247,0,0,,0,0
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,1,5,48,0,Jump Shot,3PT Field Goal,25.5,Chicago Bulls,163,218,0,1.2,"Mirotic, Nikola",7.9,14.7
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,4,4,28,0,Jump Shot,3PT Field Goal,17.7,Chicago Bulls,-65,252,7,8.7,"Mirotic, Nikola",4.2,22.2
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,1,3,12,1,Jump Shot,3PT Field Goal,19.4,Chicago Bulls,79,249,0,0,"Snell, Tony",15.5,14
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,4,5,26,1,Jump Shot,3PT Field Goal,24.6,Chicago Bulls,-29,252,0,1.1,"Butler, Jimmy",7.9,21
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,3,0,50,1,Jump Shot,2PT Field Goal,20,Chicago Bulls,87,164,9,9.2,"Noah, Joakim",8.4,14.3
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,1,3,42,0,Jump Shot,3PT Field Goal,28.8,Memphis Grizzlies,-142,228,4,4,"Conley, Mike",5.4,5
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,4,5,32,0,Jump Shot,3PT Field Goal,23.1,Memphis Grizzlies,-228,-15,0,1,"Conley, Mike",5,10.8
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,1,4,57,0,Jump Shot,3PT Field Goal,28.8,Charlotte Hornets,104,291,6,5.2,"Zeller, Cody",4.6,18.4
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,1,0,37,0,Jump Shot,3PT Field Goal,24.6,Charlotte Hornets,12,252,10,10.7,"Walker, Kemba",1.9,13.3
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,3,5,56,0,Jump Shot,2PT Field Goal,16.3,Charlotte Hornets,-29,129,2,1.7,"Walker, Kemba",2.8,6.7
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,3,5,31,0,Jump Shot,3PT Field Goal,23.6,Sacramento Kings,227,46,0,0.9,"Anderson, James",6.3,18.4
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,4,0,42,1,Jump Shot,3PT Field Goal,23,Sacramento Kings,-235,21,0,1,"Koufos, Kosta",10.5,2.8
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,3,9,37,1,Jump Shot,2PT Field Goal,23.1,Sacramento Kings,-176,136,0,0.7,"Rondo, Rajon",4.4,14.1
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,4,0,25,0,Jump Shot,2PT Field Goal,2.8,Toronto Raptors,43,36,12,10.4,"Joseph, Cory",2.8,11.9
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,3,1,53,1,Jump Shot,3PT Field Goal,24.5,Charlotte Hornets,-63,242,0,0.6,"Walker, Kemba",2.2,11.9
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,3,0,33,1,Jump Shot,3PT Field Goal,26.3,Charlotte Hornets,-101,267,0,0.7,"Walker, Kemba",5.7,16
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,2,2,18,1,Jump Shot,3PT Field Goal,23.1,Charlotte Hornets,232,18,0,0.8,"Walker, Kemba",4.4,15.8
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,1,1,52,0,Jump Shot,3PT Field Goal,23.1,Toronto Raptors,-233,11,0,1.2,"Lowry, Kyle",11.4,10
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,1,2,54,0,Jump Shot,2PT Field Goal,4.9,Toronto Raptors,-20,26,2,3,"Biyombo, Bismack",2.5,12.6
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,1,3,53,1,Jump Shot,3PT Field Goal,24.3,Phoenix Suns,204,149,0,0.9,"Price, Ronnie",2.1,14.2
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,2,0,0,0,Jump Shot,3PT Field Goal,28.7,Phoenix Suns,48,249,5,5,"Bledsoe, Eric",3.7,0
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,1,10,27,1,Jump Shot,3PT Field Goal,23.2,Phoenix Suns,-235,7,0,1,"Tucker, PJ",6.3,22.7
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,3,5,31,1,Jump Shot,3PT Field Goal,23.9,Phoenix Suns,217,110,0,1,"Warren, TJ",6.6,22.2
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,1,0,34,1,Jump Shot,3PT Field Goal,25.1,Phoenix Suns,182,170,7,7.2,"Price, Ronnie",5.9,16.8
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,2,6,7,1,Jump Shot,3PT Field Goal,24.9,Phoenix Suns,-138,213,1,1.8,"Bledsoe, Eric",3.5,15.7
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,3,0,0,0,Jump Shot,3PT Field Goal,41.7,Phoenix Suns,-212,382,4,2.8,"Price, Ronnie",6,0
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,1,9,13,1,Jump Shot,3PT Field Goal,28.3,New Orleans Pelicans,-197,193,5,4.5,"Robinson, Nate",6.2,19.8
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,1,0,1,0,Jump Shot,3PT Field Goal,37.7,New Orleans Pelicans,-186,345,2,3.3,"Smith, Ish",3.8,0
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,1,3,6,0,Jump Shot,3PT Field Goal,25.8,New Orleans Pelicans,-156,232,0,0.8,"Ajinca, Alexis",10.1,10.7
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,3,7,14,0,Jump Shot,2PT Field Goal,3.8,New Orleans Pelicans,42,61,0,2.7,"Smith, Ish",0.8,14.9
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,2,6,3,0,Jump Shot,3PT Field Goal,23.9,New Orleans Pelicans,164,185,0,1.4,"Robinson, Nate",2.2,10.2
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,3,5,19,0,Jump Shot,3PT Field Goal,25.2,New Orleans Pelicans,161,203,8,7.1,"Anderson, Ryan",5.9,6.7
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,2,2,11,0,Jump Shot,3PT Field Goal,23.9,New Orleans Pelicans,166,174,0,0.6,"Smith, Ish",5.9,9.8
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,3,5,13,0,Jump Shot,2PT Field Goal,5.7,New Orleans Pelicans,20,23,0,0.4,"Gordon, Eric",5.4,21
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,1,10,29,0,Jump Shot,3PT Field Goal,27.1,New Orleans Pelicans,-176,195,3,3.5,"Davis, Anthony",5.1,18.3
Stephen Curry,Golden State Warriors,22/11/2015,2015,3975,1610612744,400828087,1,2,0,0,Jump Shot,2PT Field Goal,15.7,Denver Nuggets,177,2,0,1.6,"Harris, Gary",2.6,14
Stephen Curry,Golden State Warriors,22/11/2015,2015,3975,1610612744,400828087,2,2,26,0,Jump Shot,3PT Field Goal,27.2,Denver Nuggets,164,213,0,0.7,"Gallinari, Danilo",5.3,4.1
Stephen Curry,Golden State Warriors,22/11/2015,2015,3975,1610612744,400828087,1,3,35,0,Jump Shot,3PT Field Goal,21.8,Denver Nuggets,169,205,0,0,"Arthur, Darrell",3.3,9.2
Stephen Curry,Golden State Warriors,22/11/2015,2015,3975,1610612744,400828087,3,10,27,0,Jump Shot,3PT Field Goal,25.5,Denver Nuggets,32,249,2,2.8,"Harris, Gary",4.1,15.5
Stephen Curry,Golden State Warriors,28/11/2015,2015,3975,1610612744,400828132,1,0,57,1,Jump Shot,3PT Field Goal,26.6,Sacramento Kings,82,242,0,0.7,"Collison, Darren",4.7,18.7
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,3,5,50,0,Jump Shot,3PT Field Goal,26.6,Los Angeles Lakers,-76,252,0,2,"Bryant, Kobe",7.1,10.5
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,1,6,14,0,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,-202,183,0,0.8,"Lee, Courtney",5.6,18.7
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,2,2,48,0,Jump Shot,3PT Field Goal,27,Memphis Grizzlies,163,203,0,2.5,"Allen, Tony",8.1,13
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,1,8,5,0,Jump Shot,3PT Field Goal,24.5,Memphis Grizzlies,-20,247,6,5.7,"Conley, Mike",1.2,18.2
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,1,0,6,0,Jump Shot,2PT Field Goal,5.2,Memphis Grizzlies,28,21,1,1.3,"Wright, Brandan",0.2,1.8
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,1,0,59,0,Jump Shot,3PT Field Goal,25.6,Memphis Grizzlies,69,237,9,6.6,"Udrih, Beno",4.9,15.9
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,4,4,56,1,Jump Shot,3PT Field Goal,25.2,Los Angeles Clippers,101,249,0,3.1,"Jordan, DeAndre",4.8,16.6
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,2,9,42,1,Jump Shot,3PT Field Goal,26.6,Los Angeles Clippers,-151,223,8,7.8,"Rivers, Austin",9.5,16.3
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,4,2,36,1,Jump Shot,2PT Field Goal,24.4,Los Angeles Clippers,-194,111,0,0,"Jordan, DeAndre",7.1,24
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,2,7,56,1,Jump Shot,3PT Field Goal,31.1,Los Angeles Clippers,-122,264,0,0,"Redick, JJ",10,24
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,2,6,57,0,Jump Shot,2PT Field Goal,13.7,Los Angeles Clippers,101,154,0,1.3,"Redick, JJ",3.7,12.9
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,3,10,39,0,Jump Shot,2PT Field Goal,15.1,Los Angeles Clippers,53,154,4,3.5,"Paul, Chris",1.7,20.3
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,3,3,0,0,Jump Shot,2PT Field Goal,11,Los Angeles Clippers,-4,85,1,4.1,"Rivers, Austin",2.9,8.5
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,3,3,38,0,Jump Shot,3PT Field Goal,24.9,Los Angeles Clippers,-56,247,1,1.8,"Rivers, Austin",3.6,12
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,3,2,35,0,Jump Shot,3PT Field Goal,24.7,Los Angeles Clippers,163,203,0,0.8,"Stephenson, Lance",6.4,12.3
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,3,7,49,0,Jump Shot,3PT Field Goal,27.9,Los Angeles Clippers,128,272,9,7.6,"Griffin, Blake",5.3,16.3
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,3,10,18,0,Jump Shot,3PT Field Goal,34.6,Los Angeles Clippers,-156,213,0,0,"Pierce, Paul",14.5,23.4
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,2,0,6,1,Jump Shot,3PT Field Goal,25.2,Los Angeles Clippers,-148,232,22,18.8,"Griffin, Blake",3.3,5.2
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,4,5,33,1,Jump Shot,3PT Field Goal,17.1,Los Angeles Clippers,176,178,0,0,"Paul, Chris",1.9,8.1
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,3,7,19,1,Jump Shot,2PT Field Goal,21,Los Angeles Clippers,109,178,0,0.9,"Griffin, Blake",6.9,10.9
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,3,4,26,1,Jump Shot,2PT Field Goal,6.6,Los Angeles Clippers,15,41,1,2.4,"Rivers, Austin",1,13.1
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,3,6,28,0,Jump Shot,3PT Field Goal,24,Los Angeles Clippers,-120,232,13,10.5,"Rivers, Austin",4.4,12.9
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,1,10,39,0,Jump Shot,3PT Field Goal,27.5,Los Angeles Clippers,-58,272,2,3,"Crawford, Jamal",0.2,6.8
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,2,9,3,0,Jump Shot,2PT Field Goal,5.8,Los Angeles Clippers,32,23,9,6.7,"Jordan, DeAndre",5.4,9.5
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,4,2,3,0,Jump Shot,3PT Field Goal,24.7,Los Angeles Clippers,145,213,14,12.5,"Griffin, Blake",4.6,11.7
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,3,1,1,0,Jump Shot,3PT Field Goal,26.4,Los Angeles Clippers,71,237,11,9,"Smith, Josh",6.2,24
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,3,0,29,0,Jump Shot,2PT Field Goal,19.4,Los Angeles Clippers,87,134,3,4,"Johnson, Wesley",3.9,1.6
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,3,3,32,0,Jump Shot,3PT Field Goal,28.7,Los Angeles Clippers,48,259,8,8.2,"Rivers, Austin",3.4,14.3
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,2,10,1,0,Jump Shot,3PT Field Goal,24.8,Los Angeles Clippers,163,214,14,9.2,"Smith, Josh",5.4,15.6
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,2,4,5,1,Jump Shot,3PT Field Goal,23.5,Houston Rockets,-240,100,0,0.9,"Ariza, Trevor",3.7,18.2
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,1,8,56,1,Jump Shot,3PT Field Goal,24.1,Houston Rockets,228,87,0,1.2,"Ariza, Trevor",10.8,14.7
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,1,3,5,0,Jump Shot,3PT Field Goal,23.9,Houston Rockets,222,106,0,1.6,"Beverley, Patrick",2.6,19.7
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,2,2,53,1,Jump Shot,2PT Field Goal,15,Los Angeles Lakers,24,164,2,2.8,"Clarkson, Jordan",2.4,12.1
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,1,0,13,0,Jump Shot,3PT Field Goal,25.1,Los Angeles Lakers,115,228,0,0.7,"Clarkson, Jordan",4.6,6.8
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,1,5,35,0,Jump Shot,3PT Field Goal,24.8,Los Angeles Lakers,4,267,0,0,"Clarkson, Jordan",3.8,17
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,3,1,48,0,Jump Shot,3PT Field Goal,25.7,Los Angeles Lakers,-148,229,0,0.7,"Russell, D'Angelo",6.2,17.9
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,1,1,7,0,Jump Shot,2PT Field Goal,18.5,Los Angeles Lakers,115,144,9,8.5,"Clarkson, Jordan",6,23.1
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,3,8,17,0,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-169,203,0,0.8,"Clarkson, Jordan",4.7,9.6
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,0,39,1,Jump Shot,3PT Field Goal,27.1,New Orleans Pelicans,215,164,4,6,"Gee, Alonzo",3.1,18.2
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,9,12,1,Jump Shot,3PT Field Goal,27.4,New Orleans Pelicans,-136,238,12,10.2,"Davis, Anthony",5.6,3.7
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,1,6,30,0,Jump Shot,3PT Field Goal,27.8,New Orleans Pelicans,20,277,4,4.8,"Smith, Ish",7.5,18.8
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,6,30,1,Jump Shot,2PT Field Goal,14.7,New Orleans Pelicans,137,51,9,6.5,"Davis, Anthony",4.8,16.3
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,1,7,42,1,Jump Shot,3PT Field Goal,31,New Orleans Pelicans,202,236,0,4.5,"Davis, Anthony",6.8,16
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,8,5,1,Jump Shot,3PT Field Goal,27.8,New Orleans Pelicans,-241,140,11,8.8,"Babbitt, Luke",0.5,9.7
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,9,53,0,Jump Shot,3PT Field Goal,27,New Orleans Pelicans,-66,262,4,3.4,"Holiday, Jrue",4.7,19.1
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,1,2,5,0,Jump Shot,3PT Field Goal,27.5,New Orleans Pelicans,96,258,6,5.1,"Smith, Ish",3.4,16.2
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,4,1,0,0,Jump Shot,3PT Field Goal,19,New Orleans Pelicans,220,26,1,2.5,"Babbitt, Luke",0,18.3
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,4,0,34,0,Jump Shot,2PT Field Goal,7.7,New Orleans Pelicans,-70,33,10,7.3,"Davis, Anthony",1.6,8.9
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,0,9,0,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,53,254,20,17.4,"Douglas, Toney",0.7,6.6
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,6,15,0,Jump Shot,2PT Field Goal,19,New Orleans Pelicans,-17,189,7,4.5,"Holiday, Jrue",2.4,17.9
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,4,5,44,0,Jump Shot,2PT Field Goal,16.7,New Orleans Pelicans,-18,166,5,4.9,"Gee, Alonzo",2.7,20.5
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,3,1,4,0,Jump Shot,2PT Field Goal,20.1,Detroit Pistons,117,149,1,1.1,"Caldwell-Pope, Kentavious",2.2,7.3
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,3,10,9,0,Jump Shot,3PT Field Goal,21.9,Detroit Pistons,-228,2,0,0.8,"Jackson, Reggie",3.7,14.1
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,4,6,20,1,Jump Shot,3PT Field Goal,26.1,Utah Jazz,119,208,5,4.3,"Burks, Alec",5,19.8
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,1,2,0,0,Jump Shot,2PT Field Goal,2.6,Utah Jazz,38,0,0,1.3,"Burke, Trey",0.7,11.6
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,3,2,34,1,Jump Shot,3PT Field Goal,25.4,Utah Jazz,-173,178,0,0.8,"Ingles, Joe",4.6,12.6
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,1,7,27,0,Jump Shot,3PT Field Goal,24.8,Utah Jazz,164,175,8,5.4,"Neto, Raul",3.3,18.4
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,4,2,24,0,Jump Shot,3PT Field Goal,25.9,Utah Jazz,-20,254,9,6.2,"Gobert, Rudy",6.2,17.4
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,2,1,24,0,Jump Shot,3PT Field Goal,27.9,Utah Jazz,-47,257,3,2.4,"Burks, Alec",6.2,16.8
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,3,4,21,0,Jump Shot,3PT Field Goal,27.1,Utah Jazz,-204,156,0,0.6,"Booker, Trevor",5.6,12.4
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,4,8,1,Jump Shot,3PT Field Goal,28.8,Denver Nuggets,-196,183,1,1.6,"Gallinari, Danilo",5,19
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,1,10,3,0,Jump Shot,3PT Field Goal,21.8,Brooklyn Nets,227,8,0,0.8,"Jack, Jarrett",6.2,15.2
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,0,0,0,Jump Shot,3PT Field Goal,46.9,Denver Nuggets,-212,439,0,0.5,"Harris, Gary",3.4,0
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,8,17,0,Jump Shot,3PT Field Goal,26.2,Denver Nuggets,195,159,0,1.5,"Mudiay, Emmanuel",6.9,24
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,5,12,0,Jump Shot,3PT Field Goal,23.9,Denver Nuggets,213,149,0,0.6,"Harris, Gary",5.5,15.6
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,3,6,3,0,Jump Shot,3PT Field Goal,24.1,Denver Nuggets,236,8,0,0.7,"Mudiay, Emmanuel",4.8,10.9
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,3,10,43,0,Jump Shot,3PT Field Goal,27.1,Denver Nuggets,-66,262,4,3.7,"Mudiay, Emmanuel",4.8,20.5
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,1,10,51,0,Jump Shot,3PT Field Goal,23.4,Brooklyn Nets,-223,134,1,2.4,"Johnson, Joe",7,7.1
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,4,2,54,0,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,-174,213,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,1,2,13,0,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,230,26,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,4,0,29,1,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,51,257,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,3,5,17,1,Jump Shot,2PT Field Goal,0,Minnesota Timberwolves,86,139,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,4,4,58,0,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,151,213,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,3,2,39,1,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,192,159,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,3,3,6,1,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,112,232,0,0,,0,0
